category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions,location_name,state_clean,country,region,has_coordinates,entity_level
top,insurance,country,india,2024,1,pincode,600130,67.0,12302.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600130,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600042,93.0,15991.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600042,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600097,66.0,11065.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600097,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,district,krishnagiri,127.0,27365.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Krishnagiri,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,madurai,128.0,27235.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Madurai,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,vellore,143.0,27782.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Vellore,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,tiruppur,183.0,39160.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Tiruppur,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,coimbatore,404.0,84687.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.01,0.0,Coimbatore,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,kancheepuram,426.0,81310.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.01,0.0,Kancheepuram,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,thiruvallur,723.0,141152.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.01,0.001,Thiruvallur,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,chengalpattu,922.0,167660.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.02,0.001,Chengalpattu,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,chennai,1251.0,220843.0,TOTAL,13.0827,80.2707,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.02,0.001,Chennai,Tamil Nadu,India,South India,True,2.0
top,insurance,country,india,2024,1,district,tiruchirappalli,118.0,23932.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Tiruchirappalli,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,682553,6.0,8261.0,TOTAL,11.1271,78.6569,True,SUCCESS,1739974598975.0,,,top/insurance/country/india/state/lakshadweep/2024/4.csv,2025-07-12 09:12:09.216931,2025-02-19 14:16:38.975,2024-Q1,0.0,0.0,Pincode 682553,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682554,1.0,31.0,TOTAL,11.1271,78.6569,True,SUCCESS,1714727725376.0,,,top/insurance/country/india/state/lakshadweep/2024/1.csv,2025-07-12 09:12:09.218254,2024-05-03 09:15:25.376,2024-Q1,0.0,0.0,Pincode 682554,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682558,1.0,245.0,TOTAL,11.1271,78.6569,True,SUCCESS,1722517850142.0,,,top/insurance/country/india/state/lakshadweep/2024/2.csv,2025-07-12 09:12:09.221010,2024-08-01 13:10:50.142,2024-Q1,0.0,0.0,Pincode 682558,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682559,1.0,2886.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610957953.0,,,top/insurance/country/india/state/lakshadweep/2021/1.csv,2025-07-12 09:12:09.228952,2023-08-21 09:42:37.953,2024-Q1,0.0,0.0,Pincode 682559,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682556,1.0,233.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611062339.0,,,top/insurance/country/india/state/lakshadweep/2021/3.csv,2025-07-12 09:12:09.230226,2023-08-21 09:44:22.339,2024-Q1,0.0,0.0,Pincode 682556,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682552,1.0,1285.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611062339.0,,,top/insurance/country/india/state/lakshadweep/2021/3.csv,2025-07-12 09:12:09.230226,2023-08-21 09:44:22.339,2024-Q1,0.0,0.0,Pincode 682552,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682551,1.0,1488.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611010262.0,,,top/insurance/country/india/state/lakshadweep/2021/2.csv,2025-07-12 09:12:09.231547,2023-08-21 09:43:30.262,2024-Q1,0.0,0.0,Pincode 682551,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,district,lakshadweep,4.0,1199.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610853155.0,,,top/insurance/country/india/state/lakshadweep/2020/3.csv,2025-07-12 09:12:09.234232,2023-08-21 09:40:53.155,2024-Q1,0.0,0.0,Lakshadweep,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,682555,3.0,550.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610853155.0,,,top/insurance/country/india/state/lakshadweep/2020/3.csv,2025-07-12 09:12:09.234232,2023-08-21 09:40:53.155,2024-Q1,0.0,0.0,Pincode 682555,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,682557,1.0,649.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610853155.0,,,top/insurance/country/india/state/lakshadweep/2020/3.csv,2025-07-12 09:12:09.234232,2023-08-21 09:40:53.155,2024-Q1,0.0,0.0,Pincode 682557,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,state,lakshadweep,0.0,0.0,TOTAL,10.5667,72.6417,True,SUCCESS,,,,top/insurance/country/india/state/lakshadweep/2020/2.csv,2025-07-12 09:12:09.235508,,2024-Q1,0.0,0.0,Lakshadweep,Lakshadweep,India,South India,True,1.0
top,insurance,country,india,2024,1,district,peddapalli,1508.0,2185349.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974628967.0,,,top/insurance/country/india/state/telangana/2024/4.csv,2025-07-12 09:12:09.242339,2025-02-19 14:17:08.967,2024-Q1,0.22,0.002,Peddapalli,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,hanumakonda,1957.0,2882250.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974407144.0,,,top/insurance/country/india/state/telangana/2024/3.csv,2025-07-12 09:12:09.244959,2025-02-19 14:13:27.144,2024-Q1,0.29,0.002,Hanumakonda,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,500032,1157.0,1566779.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619369226.0,,,top/insurance/country/india/state/telangana/2023/2.csv,2025-07-12 09:12:09.251847,2023-08-21 12:02:49.226,2024-Q1,0.16,0.001,Pincode 500032,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500081,463.0,372582.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692611136125.0,,,top/insurance/country/india/state/telangana/2021/4.csv,2025-07-12 09:12:09.253136,2023-08-21 09:45:36.125,2024-Q1,0.04,0.0,Pincode 500081,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,district,peddapalle,666.0,805934.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692611136125.0,,,top/insurance/country/india/state/telangana/2021/4.csv,2025-07-12 09:12:09.253136,2023-08-21 09:45:36.125,2024-Q1,0.08,0.001,Peddapalle,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,506011,330.0,168168.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610980812.0,,,top/insurance/country/india/state/telangana/2021/1.csv,2025-07-12 09:12:09.254486,2023-08-21 09:43:00.812,2024-Q1,0.02,0.0,Pincode 506011,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500013,258.0,101988.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610928248.0,,,top/insurance/country/india/state/telangana/2020/4.csv,2025-07-12 09:12:09.258342,2023-08-21 09:42:08.248,2024-Q1,0.01,0.0,Pincode 500013,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500070,267.0,130038.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610928248.0,,,top/insurance/country/india/state/telangana/2020/4.csv,2025-07-12 09:12:09.258342,2023-08-21 09:42:08.248,2024-Q1,0.01,0.0,Pincode 500070,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,506002,446.0,94941.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610876683.0,,,top/insurance/country/india/state/telangana/2020/3.csv,2025-07-12 09:12:09.259696,2023-08-21 09:41:16.683,2024-Q1,0.01,0.0,Pincode 506002,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500039,467.0,103357.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610876683.0,,,top/insurance/country/india/state/telangana/2020/3.csv,2025-07-12 09:12:09.259696,2023-08-21 09:41:16.683,2024-Q1,0.01,0.0,Pincode 500039,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500050,498.0,121764.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610876683.0,,,top/insurance/country/india/state/telangana/2020/3.csv,2025-07-12 09:12:09.259696,2023-08-21 09:41:16.683,2024-Q1,0.01,0.0,Pincode 500050,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,505001,720.0,199780.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610876683.0,,,top/insurance/country/india/state/telangana/2020/3.csv,2025-07-12 09:12:09.259696,2023-08-21 09:41:16.683,2024-Q1,0.02,0.001,Pincode 505001,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,district,bhadradri kothagudem,816.0,217549.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610876683.0,,,top/insurance/country/india/state/telangana/2020/3.csv,2025-07-12 09:12:09.259696,2023-08-21 09:41:16.683,2024-Q1,0.02,0.001,Bhadradri Kothagudem,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,500090,355.0,58851.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500090,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500016,350.0,58054.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500016,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,502032,343.0,59172.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 502032,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500084,338.0,53063.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500084,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500018,524.0,86156.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.001,Pincode 500018,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500008,325.0,54770.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500008,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500049,324.0,54079.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500049,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500037,318.0,54881.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500037,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500055,333.0,56452.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Pincode 500055,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,500072,760.0,122394.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.001,Pincode 500072,Telangana,India,South India,True,3.0
top,insurance,country,india,2024,1,district,mancherial,220.0,42506.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.0,0.0,Mancherial,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,khammam,334.0,68883.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Khammam,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,nalgonda,335.0,71500.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Nalgonda,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,nizamabad,379.0,73253.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Nizamabad,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,karimnagar,410.0,78638.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.0,Karimnagar,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,sangareddy,712.0,134962.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.001,Sangareddy,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,warangal urban,786.0,147920.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.01,0.001,Warangal Urban,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,medchal malkajgiri,4150.0,711890.0,TOTAL,17.5544,78.4847,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.07,0.004,Medchal Malkajgiri,Telangana,India,South India,True,2.0
top,insurance,country,india,2024,1,district,rangareddy,4495.0,778492.0,TOTAL,17.2403,78.4294,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.08,0.004,Rangareddy,Telangana,India,South India,True,2.0
top,insurance,country,india,2024,1,district,hyderabad,4783.0,805518.0,TOTAL,17.385,78.4867,True,SUCCESS,1692610824016.0,,,top/insurance/country/india/state/telangana/2020/2.csv,2025-07-12 09:12:09.261800,2023-08-21 09:40:24.016,2024-Q1,0.08,0.005,Hyderabad,Telangana,India,South India,True,2.0
top,insurance,country,india,2024,1,pincode,795132,10.0,17578.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611320416.0,,,top/insurance/country/india/state/manipur/2022/4.csv,2025-07-12 09:12:09.263319,2023-08-21 09:48:40.416,2024-Q1,0.0,0.0,Pincode 795132,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795127,6.0,12568.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611268586.0,,,top/insurance/country/india/state/manipur/2022/3.csv,2025-07-12 09:12:09.265944,2023-08-21 09:47:48.586,2024-Q1,0.0,0.0,Pincode 795127,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795136,8.0,3355.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611268586.0,,,top/insurance/country/india/state/manipur/2022/3.csv,2025-07-12 09:12:09.265944,2023-08-21 09:47:48.586,2024-Q1,0.0,0.0,Pincode 795136,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795146,10.0,20403.0,TOTAL,22.9868,87.855,True,SUCCESS,1739974377734.0,,,top/insurance/country/india/state/manipur/2024/3.csv,2025-07-12 09:12:09.271134,2025-02-19 14:12:57.734,2024-Q1,0.0,0.0,Pincode 795146,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795113,2.0,3745.0,TOTAL,22.9868,87.855,True,SUCCESS,1697612183498.0,,,top/insurance/country/india/state/manipur/2023/3.csv,2025-07-12 09:12:09.276775,2023-10-18 06:56:23.498,2024-Q1,0.0,0.0,Pincode 795113,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795159,2.0,9912.0,TOTAL,22.9868,87.855,True,SUCCESS,1697612183498.0,,,top/insurance/country/india/state/manipur/2023/3.csv,2025-07-12 09:12:09.276775,2023-10-18 06:56:23.498,2024-Q1,0.0,0.0,Pincode 795159,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795107,7.0,8711.0,TOTAL,22.9868,87.855,True,SUCCESS,1692619347261.0,,,top/insurance/country/india/state/manipur/2023/2.csv,2025-07-12 09:12:09.278147,2023-08-21 12:02:27.261,2024-Q1,0.0,0.0,Pincode 795107,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795011,4.0,10571.0,TOTAL,22.9868,87.855,True,SUCCESS,1692619347261.0,,,top/insurance/country/india/state/manipur/2023/2.csv,2025-07-12 09:12:09.278147,2023-08-21 12:02:27.261,2024-Q1,0.0,0.0,Pincode 795011,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795105,6.0,17035.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611114230.0,,,top/insurance/country/india/state/manipur/2021/4.csv,2025-07-12 09:12:09.279469,2023-08-21 09:45:14.230,2024-Q1,0.0,0.0,Pincode 795105,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795151,5.0,2184.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610958325.0,,,top/insurance/country/india/state/manipur/2021/1.csv,2025-07-12 09:12:09.280784,2023-08-21 09:42:38.325,2024-Q1,0.0,0.0,Pincode 795151,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795102,4.0,9774.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611062767.0,,,top/insurance/country/india/state/manipur/2021/3.csv,2025-07-12 09:12:09.282092,2023-08-21 09:44:22.767,2024-Q1,0.0,0.0,Pincode 795102,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795145,4.0,1660.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611062767.0,,,top/insurance/country/india/state/manipur/2021/3.csv,2025-07-12 09:12:09.282092,2023-08-21 09:44:22.767,2024-Q1,0.0,0.0,Pincode 795145,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795131,4.0,19083.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611062767.0,,,top/insurance/country/india/state/manipur/2021/3.csv,2025-07-12 09:12:09.282092,2023-08-21 09:44:22.767,2024-Q1,0.0,0.0,Pincode 795131,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795002,9.0,5061.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611010712.0,,,top/insurance/country/india/state/manipur/2021/2.csv,2025-07-12 09:12:09.283355,2023-08-21 09:43:30.712,2024-Q1,0.0,0.0,Pincode 795002,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,795135,4.0,2325.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611010712.0,,,top/insurance/country/india/state/manipur/2021/2.csv,2025-07-12 09:12:09.283355,2023-08-21 09:43:30.712,2024-Q1,0.0,0.0,Pincode 795135,West Bengal,India,East India,True,3.0
